pairIdx	index	syn1	syn2	DiachrD1	DiachrD2	DiachrDG1	DiachrDG2	DiachrDG_avg	DiachrDG_avgstd	FO1	FO2	FE1	FE2	EnoughFreq	FGO1	FGO2	FGE1	FGE2	FEvol1	FEvol2	WNpressure_1	WNpressure_2	WNsenses_1	WNsenses_2	SDO	SDE	Div	SDGO	SDGE	Dec_avg	Dec_avgstd
2581	1878	spoil	frustrate	0.8505747126436781	0.9189189189189187	low	avg	s2		68	8	10	28	True	3	0	0	1	-3	1	50	13	8	2	0.75988396	0.91186653	0.15198256999999993	mid	mid	LD	LD
2582	2619	spoil	impair	0.8505747126436781	0.7012987012987013	low	low			68	7	10	4	False	3	0	0	0	-3	0	50	4	8	2	0.84358755	0.8779841	0.03439655000000008	mid	mid	LD	LPC
2583	1189	spoil	indulge	0.8505747126436781	0.7878787878787878	low	low			68	57	10	33	True	3	2	0	2	-3	0	50	11	8	4	0.68881967	0.81435855	0.12553888000000002	mid	mid	LD	LD
2584	1316	spoil	mar	0.8505747126436781	0.9637305699481864	low	avgstd	s2	s2	68	30	10	50	True	3	2	0	2	-3	0	50	5	8	2	0.4459212	0.6747091	0.22878789999999993	close	mid	LD	LD
2585	1483	spoil	thwart	0.8505747126436781	0.9361702127659576	low	avg	s2		68	11	10	7	True	3	1	0	0	-3	-1	50	8	8	1	0.77168796	0.87413518	0.10244722000000006	mid	mid	LD	LD
2586	2313	spoil	violate	0.8505747126436781	0.7730061349693251	low	low			68	23	10	49	True	3	1	0	2	-3	1	50	17	8	6	0.88302509	1.02797271	0.14494762000000005	mid	far	LD	LD
2587	1479	sprinkle	disperse	0.7804878048780488	0.9304812834224598	low	avg	s2		6	13	24	16	True	0	1	1	1	1	0	12	18	4	6	0.72755213	0.91579389	0.18824176000000004	mid	far	LD	LD
2588	855	sprinkle	scatter	0.7804878048780488	0.9473684210526316	low	avgstd	s2	s2	6	2	24	16	False	0	0	1	1	1	1	12	9	4	6	0.87574384	0.87076245	-0.0049813900000000855	mid	mid	LD	LPC
2589	2043	sprout	shoot	0.9304812834224598	0.8165680473372781	avg	low	s1		10	30	7	65	True	1	2	0	2	-1	0	7	29	2	20	0.74837649	0.69316952	-0.055206969999999966	mid	mid	LPC	LPC
2590	2490	stand	abide	0.7878787878787878	0.8023952095808383	low	low			553	50	845	17	True	3	2	3	1	0	-1	16	13	12	2	0.71300798	0.73448008	0.021472099999999994	mid	mid	LD	LPC
2591	1065	stand	endure	0.7878787878787878	0.7804878048780488	low	low			553	35	845	39	True	3	2	3	2	0	0	16	26	12	7	0.88117229	0.84707495	-0.034097339999999976	mid	mid	LPC	LPC
2592	2680	stand	resist	0.7878787878787878	0.7421383647798743	low	low			553	45	845	97	True	3	2	3	3	0	1	16	13	12	6	0.66701117	0.86362927	0.19661810000000002	mid	mid	LD	LD
2593	692	stand	suffer	0.7878787878787878	0.6577181208053691	low	low			553	294	845	279	True	3	3	3	3	0	0	16	18	12	11	0.78969438	0.81499904	0.02530465999999998	mid	mid	LD	LPC
2594	2176	stand	tolerate	0.7878787878787878	0.8023952095808383	low	low			553	12	845	28	True	3	1	3	1	0	0	16	13	12	4	0.93722183	0.85767543	-0.07954640000000002	far	mid	LPC	LPC
2595	86	starve	crave	0.7951807228915663	0.9473684210526316	low	avgstd	s2	s2	54	58	16	45	True	2	2	1	2	-1	0	5	4	5	2	0.99676614	0.96540561	-0.03136052999999994	far	far	LPC	LPC
2596	1190	stay	abide	0.7096774193548387	0.8023952095808383	low	low			340	50	304	17	True	3	2	3	1	0	-1	17	13	11	2	1.11049359	1.01910763	-0.09138595999999999	far	far	LPC	LPC
2597	693	stay	appease	0.7096774193548387	0.9247311827956988	low	avg	s2		340	2	304	3	False	3	0	3	0	0	0	17	11	11	3	0.72932463	0.82161428	0.09228965	mid	mid	LD	LD
2598	691	stay	bide	0.7096774193548387	0.941798941798942	low	avg	s2		340	39	304	10	True	3	2	3	0	0	-2	17	2	11	1	0.94897647	0.90976368	-0.03921279	far	mid	LPC	LPC
2599	1627	stay	continue	0.7096774193548387	0.6842105263157895	low	low			340	251	304	966	True	3	3	3	3	0	0	17	17	11	10	0.79790842	0.81820255	0.02029413000000002	mid	mid	LD	LPC
2600	1436	stay	detain	0.7096774193548387	0.8439306358381503	low	low			340	8	304	5	True	3	0	3	0	0	0	17	4	11	3	0.96454237	0.98256969	0.01802732000000007	far	far	LD	LPC
2601	471	stay	persist	0.7096774193548387	0.9010989010989012	low	avg	s2		340	32	304	53	True	3	2	3	2	0	0	17	10	11	3	0.96706579	0.95523756	-0.011828229999999995	far	far	LD	LPC
2602	2819	stay	quell	0.7096774193548387	0.9130434782608696	low	avg	s2		340	2	304	5	False	3	0	3	0	0	0	17	4	11	2	0.51767972	0.75482866	0.23714894000000009	close	mid	LD	LD
2603	327	stay	remain	0.7096774193548387	0.6301369863013699	low	low			340	504	304	892	True	3	3	3	3	0	0	17	5	11	4	0.80284222	0.8832439	0.08040167999999992	mid	mid	LD	LD
2604	2582	stifle	muffle	0.9130434782608696	0.9247311827956988	avg	avg	both		7	2	9	16	False	0	0	0	1	0	1	8	9	4	2	0.62156032	0.82901077	0.20745044999999995	close	mid	LD	LD
2605	572	stifle	repress	0.9130434782608696	0.8764044943820225	avg	avg	both		7	3	9	5	False	0	0	0	0	0	0	8	10	4	5	0.87694436	1.01094743	0.1340030700000001	mid	far	LD	LD
2606	2205	stifle	strangle	0.9130434782608696	0.907103825136612	avg	avg	both		7	3	9	13	False	0	0	0	1	0	1	8	12	4	6	0.85638327	0.86999857	0.013615299999999997	mid	mid	LD	LPC
2607	2961	stimulate	arouse	0.7577639751552795	0.7878787878787878	low	low			20	42	40	6	True	1	2	2	0	1	-2	17	31	7	7	0.60611726	0.73375096	0.12763369999999996	close	mid	LD	LD
2608	721	stimulate	excite	0.7577639751552795	0.7730061349693251	low	low			20	41	40	41	True	1	2	2	2	1	0	17	15	7	8	0.80150055	0.51561136	-0.28588919	mid	close	LPC	LPC
2609	2342	stimulate	get	0.7577639751552795	0.6301369863013699	low	low			20	2654	40	10187	True	1	3	2	3	1	0	17	69	7	36	1.07242278	0.82399604	-0.24842673999999987	far	mid	LPC	LPC
2610	521	stimulate	hasten	0.7577639751552795	0.8505747126436781	low	low			20	73	40	14	True	1	3	2	1	1	-2	17	17	7	4	0.72951491	0.69862191	-0.03089300000000006	mid	mid	LPC	LPC
2611	2936	stimulate	induce	0.7577639751552795	0.8095238095238095	low	low			20	50	40	14	True	1	2	2	1	1	-1	17	9	7	5	0.89291611	0.81877075	-0.07414536000000005	mid	mid	LPC	LPC
2612	2542	stimulate	make	0.7577639751552795	0.7261146496815287	low	low			20	70	40	92	True	1	3	2	2	1	-1	17	66	7	49	0.74273273	0.81159749	0.06886476000000008	mid	mid	LD	LD
2613	1935	stimulate	provoke	0.7577639751552795	0.7654320987654322	low	low			20	22	40	40	True	1	1	2	2	1	1	17	20	7	4	0.8308046	0.78192123	-0.04888336999999998	mid	mid	LPC	LPC
2614	1100	stimulate	shake	0.7577639751552795	0.7951807228915663	low	low			20	123	40	172	True	1	3	2	3	1	0	17	12	7	9	0.97038017	0.85691609	-0.11346407999999997	far	mid	LPC	LPC
2615	2946	stipulate	qualify	0.9528795811518324	0.941798941798942	avgstd	avg	both	s1	2	6	9	47	False	0	0	0	2	0	2	3	8	3	7	0.89527083	0.83031908	-0.06495174999999997	mid	mid	LPC	LPC
2616	1838	stipulate	specify	0.9528795811518324	0.7951807228915663	avgstd	low	s1	s1	2	6	9	39	False	0	0	0	2	0	2	3	25	3	7	0.68761899	0.67102989	-0.016589100000000023	mid	mid	LD	LPC
2617	544	stop	cease	0.7804878048780488	0.8505747126436781	low	low			253	173	1060	57	True	3	3	3	2	0	-1	26	8	11	2	0.81843472	0.82599782	0.007563100000000045	mid	mid	LD	LPC
2618	2824	stop	contain	0.7804878048780488	0.7577639751552795	low	low			253	216	1060	431	True	3	3	3	3	0	0	26	15	11	6	0.68320339	0.81770686	0.13450347000000007	mid	mid	LD	LD
2619	1351	stop	discontinue	0.7804878048780488	0.8950276243093923	low	avg	s2		253	1	1060	2	False	3	0	3	0	0	0	26	7	11	3	0.89818368	0.90677272	0.008589039999999937	mid	mid	LD	LPC
2620	1422	stop	intercept	0.7804878048780488	0.9583333333333334	low	avgstd	s2	s2	253	2	1060	11	False	3	0	3	1	0	1	26	4	11	2	0.77578789	0.86656992	0.09078202999999996	mid	mid	LD	LD
2621	209	stop	quit	0.7804878048780488	0.8235294117647058	low	low			253	7	1060	10	True	3	0	3	0	0	0	26	19	11	5	0.89041765	0.89739418	0.006976530000000092	mid	mid	LD	LPC
2622	870	stop	terminate	0.7804878048780488	0.88268156424581	low	avg	s2		253	17	1060	11	True	3	1	3	1	0	0	26	14	11	4	0.78010137	0.76414663	-0.015954739999999967	mid	mid	LD	LPC
2623	236	strangle	muffle	0.907103825136612	0.9247311827956988	avg	avg	both		3	2	13	16	False	0	0	1	1	1	1	12	9	6	2	0.68334269	0.61940751	-0.06393517999999998	mid	close	LPC	LPC
2624	1556	strangle	repress	0.907103825136612	0.8764044943820225	avg	avg	both		3	3	13	5	False	0	0	1	0	1	0	12	10	6	5	0.89456917	0.82030651	-0.07426266000000004	mid	mid	LPC	LPC
2625	2282	strangle	stifle	0.907103825136612	0.9130434782608696	avg	avg	both		3	7	13	9	False	0	0	1	0	1	0	12	8	6	4	0.68184231	0.8020835	0.12024119	mid	mid	LD	LD
2626	2443	strengthen	fortify	0.5815602836879432	0.9949748743718592	low	avgstd	s2	s2	32	6	26	5	True	2	0	1	0	-1	0	4	8	3	5	0.5417868	0.55404575	0.01225894999999999	close	close	LD	LPC
2627	568	strive	reach	0.8095238095238095	0.7730061349693251	low	low			92	612	48	515	True	3	3	2	3	-1	0	4	22	2	9	0.64338076	0.60956568	-0.03381508	mid	close	LPC	LPC
2628	1929	stumble	falter	0.941798941798942	0.9743589743589745	avg	avgstd	both	s2	22	16	22	12	True	1	1	1	1	0	0	6	5	4	4	0.77316409	0.82216674	0.049002650000000036	mid	mid	LD	LPC
2629	2119	subdue	conquer	0.8505747126436781	0.7878787878787878	low	low			14	35	4	14	False	1	2	0	1	-1	-1	17	6	6	3	0.71098967	0.74117902	0.030189350000000004	mid	mid	LD	LPC
2630	777	subdue	crucify	0.8505747126436781	0.8571428571428572	low	avg	s2		14	8	4	3	False	1	0	0	0	-1	0	17	10	6	4	0.8174345	0.79947937	-0.01795512999999993	mid	mid	LD	LPC
2631	567	subdue	overcome	0.8505747126436781	0.7878787878787878	low	low			14	50	4	35	False	1	2	0	2	-1	0	17	13	6	4	0.6964181	0.82636857	0.12995046999999993	mid	mid	LD	LD
2632	2543	subdue	reduce	0.8505747126436781	0.7951807228915663	low	low			14	43	4	374	False	1	2	0	3	-1	1	17	33	6	20	0.68841097	0.48577991	-0.20263105999999997	mid	close	LPC	LPC
2633	2358	subdue	repress	0.8505747126436781	0.8764044943820225	low	avg	s2		14	3	4	5	False	1	0	0	0	-1	0	17	10	6	5	0.67077995	0.76072332	0.08994336999999997	mid	mid	LD	LD
2634	1365	subdue	suppress	0.8505747126436781	0.75	low	low			14	10	4	20	False	1	1	0	1	-1	0	17	8	6	5	0.82931618	0.75733071	-0.07198547	mid	mid	LPC	LPC
2635	1774	subdue	surmount	0.8505747126436781	0.9583333333333334	low	avgstd	s2	s2	14	11	4	11	False	1	1	0	1	-1	0	17	12	6	4	0.97177666	0.9966554	0.02487874000000001	far	far	LD	LPC
2636	165	submit	accede	0.7261146496815287	0.7261146496815287	low	low			98	5	48	6	True	3	0	2	0	-1	0	15	7	10	3	0.69323641	0.84048405	0.14724764	mid	mid	LD	LD
2637	898	submit	defer	0.7261146496815287	0.8372093023255813	low	low			98	6	48	18	True	3	0	2	1	-1	1	15	13	10	2	0.64323491	0.86952699	0.22629208	mid	mid	LD	LD
2638	2462	submit	reconcile	0.7261146496815287	0.6928104575163399	low	low			98	5	48	9	True	3	0	2	0	-1	0	15	9	10	4	1.00449704	0.76407045	-0.24042659	far	mid	LPC	LPC
2639	1548	submit	render	0.7261146496815287	0.8700564971751412	low	avg	s2		98	140	48	40	True	3	3	2	2	-1	-1	15	20	10	13	0.732265	0.75221513	0.0199501299999999	mid	mid	LD	LPC
2640	2411	submit	resign	0.7261146496815287	0.7261146496815287	low	low			98	23	48	25	True	3	1	2	1	-1	0	15	11	10	4	0.88889138	0.94508141	0.05619003	mid	far	LD	LPC
2641	2083	submit	take	0.7261146496815287	0.7096774193548387	low	low			98	35	48	115	True	3	2	2	3	-1	1	15	65	10	42	0.7688325	0.73004961	-0.038782890000000014	mid	mid	LPC	LPC
2642	200	subscribe	take	0.7421383647798743	0.7096774193548387	low	low			14	35	44	115	True	1	2	2	3	1	1	5	65	5	42	0.70313023	0.64124149	-0.06188874	mid	close	LPC	LPC
2643	1215	subside	lessen	0.8636363636363636	0.717948717948718	avg	low	s1		11	21	14	13	True	1	1	1	1	0	0	3	5	4	3	0.63160001	0.79848397	0.16688396000000005	close	mid	LD	LD
2644	2887	subside	settle	0.8636363636363636	0.6842105263157895	avg	low	s1		11	21	14	1	False	1	1	1	0	0	-1	3	26	4	22	0.65271407	0.68604373	0.03332965999999993	mid	mid	LD	LPC
2645	2662	subsist	exist	0.9583333333333334	0.6842105263157895	avgstd	low	s1	s1	9	268	2	436	False	0	3	0	3	0	0	3	4	1	2	0.86824253	0.98846835	0.12022582000000004	mid	far	LD	LD
2646	590	subsist	live	0.9583333333333334	0.6754966887417219	avgstd	low	s1	s1	9	289	2	1064	False	0	3	0	3	0	0	3	15	1	7	0.66578897	0.62654182	-0.03924715000000001	mid	close	LPC	LPC
2647	1926	subsist	survive	0.9583333333333334	0.7341772151898734	avgstd	low	s1	s1	9	56	2	178	False	0	2	0	3	0	1	3	15	1	4	0.62354382	0.6563254	0.03278157999999998	close	mid	LD	LPC
2648	653	substantiate	affirm	0.9130434782608696	0.7421383647798743	avg	low	s1		5	9	3	1	False	0	1	0	0	0	-1	12	11	4	3	0.64685169	0.50168653	-0.14516516000000002	mid	close	LPC	LPC
2649	2468	substantiate	confirm	0.9130434782608696	0.8023952095808383	avg	low	s1		5	44	3	70	False	0	2	0	2	0	0	12	6	4	5	0.66452295	0.8374952	0.17297225000000005	mid	mid	LD	LD
2650	519	substantiate	corroborate	0.9130434782608696	0.8888888888888888	avg	avg	both		5	12	3	17	False	0	1	0	1	0	0	12	8	4	3	0.80951481	0.77303724	-0.03647757000000007	mid	mid	LPC	LPC
2651	337	substantiate	embody	0.9130434782608696	0.9247311827956988	avg	avg	both		5	17	3	39	False	0	1	0	2	0	1	12	5	4	3	0.73337742	0.82695455	0.09357713000000001	mid	mid	LD	LD
2652	66	substantiate	realise	0.9130434782608696	0.6928104575163399	avg	low	s1		5	29	3	2	False	0	2	0	0	0	-2	12	17	4	6	0.88472229	0.73630567	-0.14841662	mid	mid	LPC	LPC
2653	2134	substantiate	realize	0.9130434782608696	0.6666666666666667	avg	low	s1		5	163	3	712	False	0	3	0	3	0	0	12	17	4	6	0.96978287	0.78536256	-0.18442030999999992	far	mid	LPC	LPC
2654	2088	substantiate	sustain	0.9130434782608696	0.7804878048780488	avg	low	s1		5	41	3	34	False	0	2	0	2	0	0	12	16	4	7	0.75613302	0.85527338	0.09914035999999993	mid	mid	LD	LD
2655	2549	subtract	deduct	0.8372093023255813	0.8095238095238095	low	low			8	3	27	1	False	0	0	1	0	1	0	2	7	2	3	0.9373241	0.87476009	-0.06256401	far	mid	LPC	LPC
2656	2427	subvert	counteract	0.8439306358381503	0.7654320987654322	low	low			13	4	27	2	False	1	0	1	0	0	0	18	11	4	4	0.52814816	0.42695837	-0.10118979	close	close	LPC	LPC
2657	1561	subvert	overturn	0.8439306358381503	0.941798941798942	low	avg	s2		13	4	27	5	False	1	0	1	0	0	0	18	21	4	6	0.63554008	0.47732854	-0.15821153999999993	mid	close	LPC	LPC
2658	2892	subvert	undermine	0.8439306358381503	0.7730061349693251	low	low			13	5	27	30	True	1	0	1	1	0	1	18	6	4	2	0.80186655	0.71384047	-0.08802608	mid	mid	LPC	LPC
2659	907	subvert	weaken	0.8439306358381503	0.75	low	low			13	12	27	16	True	1	1	1	1	0	0	18	11	4	5	0.84398009	0.71918223	-0.12479785999999993	mid	mid	LPC	LPC
2660	2947	succeed	follow	0.6666666666666667	0.7261146496815287	low	low			110	630	93	889	True	3	3	3	3	0	0	6	27	2	24	0.77779675	0.78647164	0.00867488999999999	mid	mid	LD	LPC
2661	1669	succeed	win	0.6666666666666667	0.6842105263157895	low	low			110	24	93	230	True	3	2	3	3	0	1	6	13	2	5	0.9218202	0.9720715	0.0502513	far	far	LD	LPC
2662	1759	suck	absorb	0.8888888888888888	0.7341772151898734	avg	low	s1		6	23	31	48	True	0	1	2	2	2	1	18	18	7	9	0.62156032	0.82901077	0.20745044999999995	close	mid	LD	LD
2663	982	suck	draw	0.8888888888888888	0.7804878048780488	avg	low	s1		6	48	31	157	True	0	2	2	3	2	1	18	39	7	36	0.80303238	0.85474228	0.051709899999999975	mid	mid	LD	LPC
2664	1571	suffer	abide	0.6577181208053691	0.8023952095808383	low	low			294	50	279	17	True	3	2	3	1	0	-1	18	13	11	2	0.76532177	0.74132117	-0.02400060000000004	mid	mid	LPC	LPC
2665	49	suffer	endure	0.6577181208053691	0.7804878048780488	low	low			294	35	279	39	True	3	2	3	2	0	0	18	26	11	7	0.69125117	0.7304833	0.03923212999999992	mid	mid	LD	LPC
2666	528	suffer	get	0.6577181208053691	0.6301369863013699	low	low			294	2654	279	10187	True	3	3	3	3	0	0	18	69	11	36	0.7482046	0.66798068	-0.08022392	mid	mid	LPC	LPC
2667	2346	suffer	lose	0.6577181208053691	0.717948717948718	low	low			294	383	279	747	True	3	3	3	3	0	0	18	3	11	10	0.83587437	0.85361186	0.017737490000000022	mid	mid	LD	LPC
2668	1274	suffer	meet	0.6577181208053691	0.75	low	low			294	22	279	57	True	3	1	3	2	0	1	18	24	11	11	0.84013023	0.75790872	-0.08222151	mid	mid	LPC	LPC
2669	2628	suffer	stand	0.6577181208053691	0.7878787878787878	low	low			294	553	279	845	True	3	3	3	3	0	0	18	16	11	12	0.73642157	0.76805803	0.03163645999999998	mid	mid	LD	LPC
2670	1972	suffer	sustain	0.6577181208053691	0.7804878048780488	low	low			294	41	279	34	True	3	2	3	2	0	0	18	16	11	7	0.92753282	0.76504437	-0.16248845	far	mid	LPC	LPC
2671	1214	suffer	tolerate	0.6577181208053691	0.8023952095808383	low	low			294	12	279	28	True	3	1	3	1	0	0	18	13	11	4	0.82950716	0.68684287	-0.14266429000000003	mid	mid	LPC	LPC
2672	1481	suffice	serve	0.75	0.8023952095808383	low	low			61	4	42	20	False	2	0	2	1	0	1	3	17	1	15	0.83617278	0.84257738	0.0064046000000000936	mid	mid	LD	LPC
2673	2951	suggest	advise	0.7654320987654322	0.7421383647798743	low	low			164	102	822	85	True	3	3	3	2	0	-1	6	9	4	3	0.5925824	0.60396029	0.011377890000000002	close	close	LD	LPC
2674	2118	suggest	evoke	0.7654320987654322	0.9361702127659576	low	avg	s2		164	3	822	38	False	3	0	3	2	0	2	6	21	4	5	0.68527578	0.6873585	0.0020827199999999824	mid	mid	LD	LPC
2675	1982	suggest	propose	0.7654320987654322	0.6666666666666667	low	low			164	261	822	118	True	3	3	3	3	0	0	6	10	4	5	0.74319273	0.68658721	-0.056605519999999965	mid	mid	LPC	LPC
2676	2320	summarize	resume	0.75	0.8095238095238095	low	low			1	10	12	45	False	0	1	1	2	1	1	4	6	2	4	0.71146585	0.80331457	0.09184872	mid	mid	LD	LD
2677	1749	summon	cite	0.8888888888888888	0.7261146496815287	avg	low	s1		20	9	23	85	True	1	1	1	2	0	1	10	11	5	7	0.7250958	0.78075349	0.05565769000000009	mid	mid	LD	LPC
2678	656	summon	muster	0.8888888888888888	0.9473684210526316	avg	avgstd	both	s2	20	13	23	11	True	1	1	1	1	0	0	10	4	5	2	0.55959601	0.65887802	0.09928200999999992	close	mid	LD	LD
2679	2115	supersede	replace	0.8888888888888888	0.8095238095238095	avg	low	s1		2	24	5	156	False	0	2	0	3	0	1	3	7	1	4	0.67253324	0.59400989	-0.07852334999999999	mid	close	LPC	LPC
2680	2854	supersede	supplant	0.8888888888888888	0.9473684210526316	avg	avgstd	both	s2	2	20	5	20	False	0	1	0	1	0	0	3	3	1	1	0.87928548	0.85188601	-0.02739946999999998	mid	mid	LPC	LPC
2681	1076	supervise	manage	0.8304093567251463	0.75	low	low			3	79	18	191	False	0	3	1	3	1	0	4	20	2	7	0.67766525	0.7377207	0.06005545000000001	mid	mid	LD	LPC
2682	292	supplant	replace	0.9473684210526316	0.8095238095238095	avgstd	low	s1	s1	20	24	20	156	True	1	2	1	3	0	1	3	7	1	4	0.78815203	0.880473	0.09232096999999995	mid	mid	LD	LD
2683	2921	supplant	supersede	0.9473684210526316	0.8888888888888888	avgstd	avg	both	s1	20	2	20	5	False	1	0	1	0	0	0	3	3	1	1	0.77419779	0.80728274	0.03308495	mid	mid	LD	LPC
2684	2657	suppose	guess	0.5915492957746479	0.6754966887417219	low	low			2617	82	1383	320	True	3	3	3	3	0	0	14	13	5	4	0.8508292	0.84312147	-0.007707729999999913	mid	mid	LD	LPC
2685	2425	suppose	imagine	0.5915492957746479	0.6013986013986015	low	low			2617	307	1383	874	True	3	3	3	3	0	0	14	8	5	2	0.81354977	0.77527447	-0.0382752999999999	mid	mid	LPC	LPC
2686	1946	suppose	presuppose	0.5915492957746479	0.9130434782608696	low	avg	s2		2617	6	1383	11	True	3	0	3	0	0	0	14	1	5	2	0.85812349	0.81219173	-0.04593175999999999	mid	mid	LPC	LPC
2687	2193	suppose	reckon	0.5915492957746479	0.7804878048780488	low	low			2617	416	1383	133	True	3	3	3	3	0	0	14	25	5	6	0.86045582	0.92226521	0.061809389999999964	mid	far	LD	LPC
2688	1415	suppose	say	0.5915492957746479	0.6394557823129252	low	low			2617	157	1383	148	True	3	3	3	3	0	0	14	13	5	11	0.80066881	0.74882953	-0.05183928000000004	mid	mid	LPC	LPC
2689	1156	suppose	speculate	0.5915492957746479	0.7421383647798743	low	low			2617	8	1383	40	True	3	0	3	2	0	2	14	19	5	4	0.73203511	0.75249813	0.02046302	mid	mid	LD	LPC
2690	2420	suppose	think	0.5915492957746479	0.5915492957746479	low	low			2617	150	1383	237	True	3	3	3	3	0	0	14	18	5	13	0.84458971	0.83022722	-0.014362490000000006	mid	mid	LD	LPC
2691	1688	suppress	conquer	0.75	0.7878787878787878	low	low			10	35	20	14	True	1	2	1	1	0	-1	8	6	5	3	0.42303262	0.50248557	0.07945295000000002	close	close	LD	LD
2692	1243	suppress	inhibit	0.75	0.9473684210526316	low	avgstd	s2	s2	10	5	20	31	True	1	0	1	2	0	2	8	2	5	4	0.55179682	0.64199513	0.09019831	close	close	LD	LD
2693	1547	suppress	oppress	0.75	0.8304093567251463	low	low			10	12	20	8	True	1	1	1	0	0	-1	8	3	5	2	0.52030262	0.50997076	-0.010331860000000082	close	close	LD	LPC
2694	2231	suppress	repress	0.75	0.8764044943820225	low	avg	s2		10	3	20	5	False	1	0	1	0	0	0	8	10	5	5	0.81151002	0.81689255	0.0053825299999999965	mid	mid	LD	LPC
2695	1496	suppress	subdue	0.75	0.8505747126436781	low	low			10	14	20	4	False	1	1	1	0	0	-1	8	17	5	6	0.67103591	0.86270927	0.19167336000000001	mid	mid	LD	LD
2696	1012	surmount	exceed	0.9583333333333334	0.7012987012987013	avgstd	low	s1	s1	11	44	11	80	True	1	2	1	2	0	0	12	12	4	3	0.50118079	0.48857582	-0.012604970000000049	close	close	LD	LPC
2697	384	surmount	outdo	0.9583333333333334	0.9473684210526316	avgstd	avgstd	both	both	11	3	11	7	False	1	0	1	0	0	0	12	11	4	2	0.84536305	0.81800731	-0.027355739999999962	mid	mid	LPC	LPC
2698	1221	surmount	overcome	0.9583333333333334	0.7878787878787878	avgstd	low	s1	s1	11	50	11	35	True	1	2	1	2	0	0	12	13	4	4	0.7123937	0.77304773	0.060654030000000025	mid	mid	LD	LPC
2699	2230	surmount	subdue	0.9583333333333334	0.8505747126436781	avgstd	low	s1	s1	11	14	11	4	False	1	1	1	0	0	-1	12	17	4	6	0.82466382	0.72181361	-0.10285021000000005	mid	mid	LPC	LPC
2700	39	surmount	surpass	0.9583333333333334	0.9743589743589745	avgstd	avgstd	both	both	11	23	11	15	True	1	1	1	1	0	0	12	15	4	4	0.66915041	0.64247128	-0.026679129999999995	mid	close	LPC	LPC
2701	287	surpass	exceed	0.9743589743589745	0.7012987012987013	avgstd	low	s1	s1	23	44	15	80	True	1	2	1	2	0	0	15	12	4	3	0.72002117	0.5591753	-0.16084586999999995	mid	close	LPC	LPC
2702	457	surpass	excel	0.9743589743589745	0.9473684210526316	avgstd	avgstd	both	both	23	16	15	49	True	1	1	1	2	0	1	15	2	4	1	1.0037374	1.02244982	0.018712420000000174	far	far	LD	LPC
2703	2636	surpass	outdo	0.9743589743589745	0.9473684210526316	avgstd	avgstd	both	both	23	3	15	7	False	1	0	1	0	0	0	15	11	4	2	0.81354977	0.77527447	-0.0382752999999999	mid	mid	LPC	LPC
2704	1367	surpass	surmount	0.9743589743589745	0.9583333333333334	avgstd	avgstd	both	both	23	11	15	11	True	1	1	1	1	0	0	15	12	4	4	0.94964346	0.8481601	-0.10148336000000002	far	mid	LPC	LPC
2705	2845	surpass	transcend	0.9743589743589745	0.907103825136612	avgstd	avg	both	s1	23	4	15	23	False	1	0	1	1	0	1	15	6	4	2	0.65640422	0.84483289	0.18842866999999996	mid	mid	LD	LD
2706	367	surround	circumvent	0.88268156424581	0.98989898989899	avg	avgstd	both	s2	66	14	100	23	True	3	1	3	1	0	0	13	19	4	3	0.79667605	0.69394233	-0.10273371999999992	mid	mid	LPC	LPC
2707	122	survive	endure	0.7341772151898734	0.7804878048780488	low	low			56	35	178	39	True	2	2	3	2	1	0	15	26	4	7	0.63882796	0.58581478	-0.05301317999999999	mid	close	LPC	LPC
2708	2835	survive	exist	0.7341772151898734	0.6842105263157895	low	low			56	268	178	436	True	2	3	3	3	1	0	15	4	4	2	0.88551817	0.92973987	0.04422170000000003	mid	far	LD	LPC
2709	2278	survive	go	0.7341772151898734	0.5915492957746479	low	low			56	345	178	675	True	2	3	3	3	1	0	15	56	4	30	0.79790842	0.81820255	0.02029413000000002	mid	mid	LD	LPC
2710	2553	survive	last	0.7341772151898734	0.7951807228915663	low	low			56	34	178	17	True	2	2	3	1	1	-1	15	7	4	2	0.78660086	1.03636361	0.24976275000000003	mid	far	LD	LD
2711	775	survive	live	0.7341772151898734	0.6754966887417219	low	low			56	289	178	1064	True	2	3	3	3	1	0	15	15	4	7	0.90539619	0.92647543	0.021079239999999944	far	far	LD	LPC
2712	851	survive	outlive	0.7341772151898734	0.9637305699481864	low	avgstd	s2	s2	56	27	178	18	True	2	2	3	1	1	-1	15	2	4	1	0.71746983	1.02610584	0.30863601000000007	mid	far	LD	LD
2713	1260	survive	subsist	0.7341772151898734	0.9583333333333334	low	avgstd	s2	s2	56	9	178	2	False	2	0	3	0	1	0	15	3	4	1	0.77469953	0.69603199	-0.07866753999999998	mid	mid	LPC	LPC
2714	1797	sustain	affirm	0.7804878048780488	0.7421383647798743	low	low			41	9	34	1	False	2	1	2	0	0	-1	16	11	7	3	0.65122274	0.60869891	-0.04252383000000004	mid	close	LPC	LPC
2715	911	sustain	confirm	0.7804878048780488	0.8023952095808383	low	low			41	44	34	70	True	2	2	2	2	0	0	16	6	7	5	0.72312455	0.86840702	0.14528247000000005	mid	mid	LD	LD
