pairIdx	entry	syn	pressure_entry	syns_WordNet	WNpressure_entry	WNsenses_entry	WNsenses_syn	syns_WNExt	WNExt_word	DiachrD_entry	DiachrD_syn	DiachrDG_entry	DiachrDG_syn	DiachrDG_pair_avg	DiachrDG_pair_avgstd	FO_entry	FO_syn	FE_entry	FE_syn	EnoughFreq	FGO_entry	FGO_syn	FGE_entry	FGE_syn	FEv_entry	FEv_syn	Lev	SDO	SDE	Div	SDGO	SDGE	Dec_avg	Dec_avgstd
369	attack	assault	8	False	11	9	4	False		0.75	0.7421383647798743					1175	345	1434	513	True	4	2	4	2	0	0	5	0.48579545	0.49548259	0.009687139999999983	close	close	LPC	LPC
370	attack	infringement	8	False	11	9	2	False		0.75	0.7261146496815287					1175	22	1434	36	True	4	0	4	0	0	0	12	0.91292812	0.95672708	0.04379895999999994	far	far	LD	LPC
371	attack	onset	8	True	11	9	2	True		0.75	0.7804878048780488					1175	39	1434	107	True	4	0	4	1	0	1	6	0.53860119	0.85843179	0.3198306000000001	close	mid	LD	LD
372	attack	encroachment	8	False	11	9	3	False		0.75	0.8439306358381503		avg	syn		1175	28	1434	31	True	4	0	4	0	0	0	10	0.84184078	0.8347793	-0.007061479999999953	mid	mid	LPC	LPC
373	attitude	pose	3	False	3	4	3	False		0.8636363636363636	0.9743589743589745	avg	avgstd	both	syn	1097	86	1004	156	True	4	1	3	1	-1	0	7	0.75853005	0.89439077	0.13586072000000005	mid	mid	LD	LD
374	attitude	position	3	True	3	4	16	True		0.8636363636363636	0.7730061349693251	avg		entry		1097	4382	1004	3104	True	4	4	3	4	-1	0	6	0.71154648	0.73044174	0.01889525999999997	mid	mid	LPC	LPC
375	attitude	posture	3	True	3	4	4	True		0.8636363636363636	0.8571428571428572	avg	avg	both		1097	102	1004	259	True	4	1	3	1	-1	0	5	0.51784873	0.61815958	0.10031085000000006	close	close	LD	LPC
376	attribute	property	2	True	2	2	5	True		0.7878787878787878	0.6842105263157895					57	2335	51	1773	True	0	4	0	4	0	0	8	0.84566868	0.8439695	-0.0016991799999999113	mid	mid	LPC	LPC
377	attribute	quality	2	False	2	2	5	False		0.7878787878787878	0.8764044943820225		avg	syn		57	1141	51	2520	True	0	4	0	4	0	0	7	0.72083082	0.90364677	0.18281595000000006	mid	mid	LD	LD
378	axiom	truism	1	False	1	2	1	False		0.7951807228915663	0.9130434782608696		avg	syn		42	13	52	22	True	0	0	0	0	0	0	4	0.71309688	0.89474407	0.18164718999999996	mid	mid	LD	LD
379	babble	murmur	11	False	2	1	4	False		0.9743589743589745	0.7012987012987013	avgstd		entry	entry	20	330	35	143	True	0	2	0	1	0	-1	6	0.77374749	0.74215569	-0.03159179999999995	mid	mid	LPC	LPC
380	babble	chat	11	False	2	1	3	False		0.9743589743589745	0.8505747126436781	avgstd	avg	both	entry	20	121	35	163	True	0	1	0	1	0	0	6	0.75058778	0.91785338	0.16726560000000001	mid	mid	LD	LD
381	babble	gossip	11	False	2	1	3	False		0.9743589743589745	0.907103825136612	avgstd	avg	both	entry	20	268	35	251	True	0	2	0	1	0	-1	6	0.79764139	0.81246324	0.014821850000000025	mid	mid	LPC	LPC
382	babble	chatter	11	False	2	1	3	False		0.9743589743589745	0.907103825136612	avgstd	avg	both	entry	20	74	35	142	True	0	1	0	1	0	0	6	0.60979274	0.73868979	0.12889704999999996	mid	mid	LD	LD
383	bank	beach	10	False	9	10	1	False		0.7730061349693251	0.717948717948718					2048	717	2702	2136	True	4	3	4	4	0	1	3	0.79372868	0.87601155	0.08228287000000001	mid	mid	LD	LPC
384	bank	brink	10	False	9	10	3	False		0.7730061349693251	0.8439306358381503		avg	syn		2048	173	2702	167	True	4	1	4	1	0	0	2	0.74434357	0.83663433	0.09229076000000003	mid	mid	LD	LPC
385	bank	edge	10	False	9	10	6	False		0.7730061349693251	0.7730061349693251					2048	1137	2702	3432	True	4	4	4	4	0	0	4	0.70233023	0.86232173	0.15999149999999995	mid	mid	LD	LD
386	bank	margin	10	False	9	10	6	False		0.7730061349693251	0.6666666666666667					2048	220	2702	325	True	4	2	4	2	0	0	5	0.79526279	0.92544602	0.13018322999999998	mid	mid	LD	LD
387	bank	shore	10	False	9	10	2	False		0.7730061349693251	0.5815602836879432					2048	1905	2702	810	True	4	4	4	3	0	-1	5	0.70758295	0.82781694	0.1202339899999999	mid	mid	LD	LD
388	bank	border	10	False	9	10	5	False		0.7730061349693251	0.7421383647798743					2048	709	2702	1040	True	4	3	4	3	0	0	5	0.88651092	0.83770422	-0.04880669999999998	far	mid	LPC	LPC
389	bank	brim	10	False	9	10	2	False		0.7730061349693251	0.9189189189189187		avg	syn		2048	65	2702	130	True	4	1	4	1	0	0	3	0.93061016	0.97518698	0.04457682000000007	far	far	LD	LPC
390	bank	coast	10	False	9	10	4	False		0.7730061349693251	0.6111111111111112					2048	1395	2702	1498	True	4	4	4	4	0	0	4	0.73533945	0.77978561	0.04444616000000001	mid	mid	LD	LPC
391	bank	rim	10	False	9	10	5	False		0.7730061349693251	0.7654320987654322					2048	146	2702	458	True	4	1	4	2	0	1	4	0.9098762	0.85408206	-0.05579414000000005	far	mid	LPC	LPC
392	bank	strand	10	False	9	10	6	False		0.7730061349693251	0.941798941798942		avg	syn		2048	64	2702	214	True	4	1	4	1	0	0	4	0.88511938	0.97717966	0.09206028	far	far	LD	LPC
393	barrier	bar	11	False	1	3	15	False		0.8888888888888888	0.9130434782608696	avg	avg	both		227	707	333	2422	True	2	3	2	4	0	1	4	0.87051685	0.89322253	0.02270567999999995	mid	mid	LPC	LPC
394	barrier	bulwark	11	False	1	3	3	False		0.8888888888888888	0.8888888888888888	avg	avg	both		227	48	333	22	True	2	0	2	0	0	0	6	0.59052073	0.853051	0.26253026999999995	close	mid	LD	LD
395	barrier	obstruction	11	False	1	3	5	False		0.8888888888888888	0.6394557823129252	avg		entry		227	108	333	80	True	2	1	2	0	0	-1	8	0.79474627	0.86105649	0.06631021999999998	mid	mid	LD	LPC
396	barrier	rampart	11	False	1	3	1	False		0.8888888888888888	0.9690721649484536	avg	avgstd	both	syn	227	118	333	4	False	2	1	2	0	0	-1	6	0.65232327	0.91408797	0.26176469999999996	mid	mid	LD	LD
397	barrier	barricade	11	False	1	3	2	False		0.8888888888888888	0.9583333333333334	avg	avgstd	both	syn	227	51	333	38	True	2	0	2	0	0	0	4	0.72158987	0.8558714	0.13428152999999998	mid	mid	LD	LD
398	barrier	hindrance	11	False	1	3	3	False		0.8888888888888888	0.8165680473372781	avg		entry		227	96	333	22	True	2	1	2	0	0	-1	8	0.73220068	0.77294822	0.040747539999999915	mid	mid	LD	LPC
399	barrier	parapet	11	False	1	3	2	False		0.8888888888888888	0.8505747126436781	avg	avg	both		227	120	333	32	True	2	1	2	0	0	-1	4	0.75000189	0.92063478	0.17063289000000004	mid	mid	LD	LD
400	barrier	restraint	11	False	1	3	6	False		0.8888888888888888	0.8235294117647058	avg		entry		227	211	333	155	True	2	2	2	1	0	-1	7	0.87290737	0.90536283	0.03245545999999999	far	mid	LD	LPC
401	barrier	obstacle	11	False	1	3	2	False		0.8888888888888888	0.7878787878787878	avg		entry		227	202	333	183	True	2	2	2	1	0	-1	7	0.53939427	0.57705241	0.03765814000000001	close	close	LD	LPC
402	barrier	prohibition	11	False	1	3	5	False		0.8888888888888888	0.7421383647798743	avg		entry		227	149	333	132	True	2	1	2	1	0	0	10	0.92371288	0.95970596	0.03599308000000001	far	far	LD	LPC
403	barrier	restriction	11	False	1	3	3	False		0.8888888888888888	0.8304093567251463	avg		entry		227	119	333	92	True	2	1	2	1	0	0	9	0.85196324	0.80529324	-0.04666999999999999	mid	mid	LPC	LPC
404	battle	action	11	False	4	3	10	False		0.7730061349693251	0.88268156424581		avg	syn		2117	3595	1626	3237	True	4	4	4	4	0	0	5	0.89706632	0.92139278	0.02432646000000005	far	mid	LPC	LPC
405	battle	combat	11	False	4	3	2	True	fight	0.7730061349693251	0.9247311827956988		avg	syn		2117	150	1626	398	True	4	1	4	2	0	1	6	0.60957112	0.61567972	0.00610860000000002	mid	close	LPC	LPC
406	battle	encounter	11	False	4	3	4	False		0.7730061349693251	0.88268156424581		avg	syn		2117	206	1626	340	True	4	2	4	2	0	0	8	0.66740914	0.9096632	0.24225406000000005	mid	mid	LD	LD
407	battle	affair	11	False	4	3	3	False		0.7730061349693251	0.8950276243093923		avg	syn		2117	1137	1626	703	True	4	4	4	3	0	-1	6	0.82552361	0.8983044	0.07278079000000004	mid	mid	LD	LPC
408	battle	conflict	11	True	4	3	7	True		0.7730061349693251	0.7951807228915663					2117	651	1626	931	True	4	3	4	3	0	0	7	0.72438345	0.85518971	0.13080625999999995	mid	mid	LD	LD
409	battle	engagement	11	True	4	3	7	True		0.7730061349693251	0.8439306358381503		avg	syn		2117	448	1626	305	True	4	2	4	2	0	0	8	0.6881608	0.8854124	0.19725159999999997	mid	mid	LD	LD
410	battle	skirmish	11	False	4	3	1	False		0.7730061349693251	0.8439306358381503		avg	syn		2117	80	1626	34	True	4	1	4	0	0	-1	8	0.5972342	0.68036533	0.08313112999999994	mid	mid	LD	LPC
411	battle	bout	11	False	4	3	4	False		0.7730061349693251	0.8888888888888888		avg	syn		2117	394	1626	408	True	4	2	4	2	0	0	4	0.88566663	0.93667553	0.051008900000000024	far	far	LD	LPC
412	battle	contest	11	False	4	3	2	False		0.7730061349693251	0.8304093567251463					2117	529	1626	439	True	4	3	4	2	0	-1	6	0.65456404	0.68824955	0.033685509999999974	mid	mid	LD	LPC
413	battle	fight	11	True	4	3	5	True		0.7730061349693251	0.7804878048780488					2117	1209	1626	1109	True	4	4	4	3	0	-1	6	0.47352907	0.54498709	0.07145802000000001	close	close	LD	LPC
414	battle	strife	11	False	4	3	2	False		0.7730061349693251	0.7261146496815287					2117	458	1626	90	True	4	3	4	1	0	-2	5	0.78554287	0.82268283	0.03713995999999997	mid	mid	LD	LPC
415	beat	batter	10	False	11	10	2	False		0.7804878048780488	0.9637305699481864		avgstd	syn	syn	154	18	1817	160	True	1	0	4	1	3	1	4	0.69064216	0.69548244	0.00484028000000003	mid	mid	LPC	LPC
416	beat	pommel	10	False	11	10	3	False		0.7804878048780488	0.9361702127659576		avg	syn		154	32	1817	10	True	1	0	4	0	3	0	6	0.86948711	0.95621998	0.08673286999999996	mid	far	LD	LPC
417	beat	strike	10	False	11	10	6	False		0.7804878048780488	0.88268156424581		avg	syn		154	224	1817	528	True	1	2	4	2	3	0	6	0.79854097	0.8430759	0.04453492999999997	mid	mid	LD	LPC
418	beat	cudgel	10	False	11	10	1	False		0.7804878048780488	0.98989898989899		avgstd	syn	syn	154	13	1817	7	False	1	0	4	0	3	0	6	0.75984744	0.80372074	0.043873300000000004	mid	mid	LD	LPC
419	beat	pound	10	False	11	10	14	False		0.7804878048780488	0.6928104575163399					154	280	1817	421	True	1	2	4	2	3	0	5	0.88451701	0.86823297	-0.016284040000000055	far	mid	LPC	LPC
420	beat	whip	10	False	11	10	5	False		0.7804878048780488	0.8235294117647058					154	255	1817	184	True	1	2	4	1	3	-1	4	0.78234371	0.61834001	-0.16400369999999997	mid	close	LPC	LPC
421	beat	bruise	10	False	11	10	1	False		0.7804878048780488	0.8950276243093923		avg	syn		154	30	1817	97	True	1	0	4	1	3	1	5	0.81874763	0.85642211	0.037674480000000066	mid	mid	LD	LPC
422	beat	defeat	10	False	11	10	2	False		0.7804878048780488	0.7421383647798743					154	473	1817	347	True	1	3	4	2	3	-1	3	0.97816247	0.96517985	-0.012982620000000056	far	far	LPC	LPC
423	beat	scourge	10	False	11	10	3	False		0.7804878048780488	0.8571428571428572		avg	syn		154	69	1817	44	True	1	1	4	0	3	-1	7	0.88698286	0.84631858	-0.04066428	far	mid	LPC	LPC
424	beat	switch	10	False	11	10	7	False		0.7804878048780488	0.8636363636363636		avg	syn		154	79	1817	458	True	1	1	4	2	3	1	5	0.90140366	0.95429127	0.052887609999999974	far	far	LD	LPC
425	beginning	inauguration	11	False	13	5	2	False		0.6486486486486487	0.7012987012987013					1590	88	1602	59	True	4	1	4	0	0	-1	10	0.81169438	0.81750164	0.005807259999999981	mid	mid	LPC	LPC
426	beginning	origin	11	True	13	5	6	True		0.6486486486486487	0.717948717948718					1590	760	1602	498	True	4	3	4	2	0	-1	6	0.88923898	0.89597606	0.006737079999999951	far	mid	LPC	LPC
427	beginning	source	11	True	13	5	9	True		0.6486486486486487	0.8023952095808383					1590	1030	1602	2161	True	4	4	4	4	0	0	9	0.9591498	0.95748442	-0.0016653800000000496	far	far	LPC	LPC
428	beginning	commencement	11	True	13	5	3	True		0.6486486486486487	0.7577639751552795					1590	123	1602	40	True	4	1	4	0	0	-1	10	0.50143496	0.73471789	0.23328293	close	mid	LD	LD
429	beginning	inception	11	False	13	5	1	True	outset	0.6486486486486487	0.8165680473372781					1590	39	1602	59	True	4	0	4	0	0	0	8	0.75859415	0.68377173	-0.07482241999999995	mid	mid	LPC	LPC
430	beginning	outset	11	True	13	5	1	True		0.6486486486486487	0.7878787878787878					1590	223	1602	132	True	4	2	4	1	0	-1	9	0.70776275	0.62432908	-0.08343367000000002	mid	close	LPC	LPC
431	beginning	spring	11	False	13	5	6	False		0.6486486486486487	0.7012987012987013					1590	1886	1602	2740	True	4	4	4	4	0	0	6	0.75573389	0.71784115	-0.03789273999999998	mid	mid	LPC	LPC
432	beginning	fount	11	False	13	5	2	False		0.6486486486486487	0.9847715736040608		avgstd	syn	syn	1590	24	1602	6	False	4	0	4	0	0	0	8	1.02336568	1.02562346	0.002257780000000098	far	far	LPC	LPC
433	beginning	initiation	11	False	13	5	4	False		0.6486486486486487	0.907103825136612		avg	syn		1590	41	1602	57	True	4	0	4	0	0	0	8	0.8892793	0.91532677	0.02604746999999996	far	mid	LD	LPC
434	beginning	rise	11	False	13	5	10	False		0.6486486486486487	0.8023952095808383					1590	633	1602	1009	True	4	3	4	3	0	0	8	0.88082709	0.90772849	0.026901399999999964	far	mid	LD	LPC
435	beginning	fountain	11	False	13	5	4	False		0.6486486486486487	0.8372093023255813		avg	syn		1590	324	1602	332	True	4	2	4	2	0	0	7	0.99646896	0.98486303	-0.011605929999999987	far	far	LPC	LPC
436	behavior	action	9	False	6	4	10	False		0.9528795811518324	0.88268156424581	avgstd	avg	both	entry	238	3595	1811	3237	True	2	4	4	4	2	0	6	0.86036581	0.85684794	-0.003517870000000034	mid	mid	LPC	LPC
437	behavior	breeding	9	False	6	4	5	False		0.9528795811518324	0.8304093567251463	avgstd		entry	entry	238	147	1811	318	True	2	1	4	2	2	1	6	0.8063241	0.85225956	0.04593546000000004	mid	mid	LD	LPC
438	behavior	conduct	9	True	6	4	2	True		0.9528795811518324	0.8095238095238095	avgstd		entry	entry	238	1236	1811	411	True	2	4	4	2	2	-2	8	0.55335646	0.68164028	0.12828381999999994	close	mid	LD	LD
439	behavior	deportment	9	True	6	4	1	True		0.9528795811518324	0.979591836734694	avgstd	avgstd	both	both	238	57	1811	9	False	2	0	4	0	2	0	9	0.65551819	0.86935347	0.21383527999999996	mid	mid	LD	LD
440	behavior	manner	9	False	6	4	3	False		0.9528795811518324	0.8235294117647058	avgstd		entry	entry	238	4291	1811	1213	True	2	4	4	3	2	-1	6	0.73775883	0.89188966	0.15413083000000005	mid	mid	LD	LD
441	behavior	carriage	9	False	6	4	5	False		0.9528795811518324	0.717948717948718	avgstd		entry	entry	238	1330	1811	267	True	2	4	4	1	2	-3	8	0.97778728	1.14779846	0.17001117999999993	far	far	LD	LD
442	behavior	demeanor	9	True	6	4	1	True		0.9528795811518324	0.9010989010989012	avgstd	avg	both	entry	238	105	1811	142	True	2	1	4	1	2	0	5	0.75821113	0.78938263	0.03117150000000002	mid	mid	LD	LPC
443	behavior	life	9	False	6	4	14	False		0.9528795811518324	0.7878787878787878	avgstd		entry	entry	238	20456	1811	19923	True	2	4	4	4	2	0	7	0.88947121	0.86042975	-0.029041459999999963	far	mid	LPC	LPC
444	behavior	manners	9	False	6	4	1	False		0.9528795811518324	0.7341772151898734	avgstd		entry	entry	238	832	1811	304	True	2	3	4	2	2	-1	7	0.70350766	0.8080737	0.10456604000000003	mid	mid	LD	LD
445	bend	bias	13	False	11	6	2	False		0.7804878048780488	0.9473684210526316		avgstd	syn	syn	177	72	451	239	True	1	1	2	1	1	0	3	0.90308392	0.96520383	0.062119909999999945	far	far	LD	LPC
446	bend	curve	13	True	11	6	5	True		0.7804878048780488	0.75					177	188	451	505	True	1	1	2	2	1	1	5	0.6723517	0.80614538	0.13379368000000003	mid	mid	LD	LD
447	bend	mold	13	False	11	6	8	False		0.7804878048780488	0.941798941798942		avg	syn		177	21	451	179	True	1	0	2	1	1	1	3	0.91393824	0.91091267	-0.003025570000000033	far	mid	LPC	LPC
448	bend	twist	13	True	11	6	13	True		0.7804878048780488	0.8950276243093923		avg	syn		177	55	451	248	True	1	0	2	1	1	1	5	0.73287789	0.7035278	-0.029350089999999995	mid	mid	LPC	LPC
449	bend	bow	13	False	11	6	9	False		0.7804878048780488	0.7951807228915663					177	788	451	590	True	1	3	2	2	1	-1	3	0.57481459	0.63009684	0.05528224999999998	close	close	LD	LPC
450	bend	incline	13	False	11	6	2	False		0.7804878048780488	0.88268156424581		avg	syn		177	89	451	62	True	1	1	2	0	1	-1	6	0.75225112	0.73712826	-0.015122860000000071	mid	mid	LPC	LPC
451	bend	turn	13	True	11	6	12	True		0.7804878048780488	0.8950276243093923		avg	syn		177	1631	451	2162	True	1	4	2	4	1	0	4	0.73857177	0.83835019	0.09977842000000003	mid	mid	LD	LPC
452	bend	warp	13	False	11	6	4	False		0.7804878048780488	0.907103825136612		avg	syn		177	30	451	44	True	1	0	2	0	1	0	4	0.91816247	0.89463167	-0.023530799999999963	far	mid	LPC	LPC
453	bend	crook	13	True	11	6	3	True		0.7804878048780488	0.941798941798942		avg	syn		177	66	451	123	True	1	1	2	1	1	0	5	0.81751465	0.78878205	-0.028732599999999997	mid	mid	LPC	LPC
454	bend	influence	13	False	11	6	5	False		0.7804878048780488	0.8235294117647058					177	3266	451	1146	True	1	4	2	3	1	-1	7	1.015694	1.01920291	0.003508909999999865	far	far	LPC	LPC
455	bend	stoop	13	False	11	6	3	False		0.7804878048780488	0.9189189189189187		avg	syn		177	87	451	144	True	1	1	2	1	1	0	5	0.73803365	0.75549662	0.017462969999999967	mid	mid	LPC	LPC
456	bend	twine	13	False	11	6	1	False		0.7804878048780488	0.9010989010989012		avg	syn		177	72	451	62	True	1	1	2	0	1	-1	4	0.83519299	0.85812222	0.022929230000000023	mid	mid	LPC	LPC
457	bend	yield	13	False	11	6	4	False		0.7804878048780488	0.88268156424581		avg	syn		177	72	451	234	True	1	1	2	1	1	0	3	0.8237495	0.91267176	0.08892226000000003	mid	mid	LD	LPC
458	benevolence	charity	13	False	1	3	5	False		0.6754966887417219	0.7012987012987013					120	796	26	385	True	1	3	0	2	-1	-1	11	0.5077753	0.57765988	0.06988457999999997	close	close	LD	LPC
459	benevolence	beneficence	13	False	1	3	2	False		0.6754966887417219	0.8700564971751412		avg	syn		120	39	26	8	False	1	0	0	0	-1	0	3	0.57684909	0.6774663	0.10061721000000001	close	mid	LD	LPC
460	benevolence	generosity	13	False	1	3	2	False		0.6754966887417219	0.6754966887417219					120	211	26	147	True	1	2	0	1	-1	-1	7	0.41735662	0.52581838	0.10846176000000002	close	close	LD	LD
461	benevolence	kindliness	13	False	1	3	1	False		0.6754966887417219	0.98989898989899		avgstd	syn	syn	120	60	26	3	False	1	0	0	0	-1	0	9	0.62652584	0.88976277	0.26323693000000004	mid	mid	LD	LD
462	benevolence	philanthropy	13	False	1	3	1	False		0.6754966887417219	0.9473684210526316		avgstd	syn	syn	120	140	26	47	True	1	1	0	0	-1	-1	12	0.59168682	0.78118356	0.18949674000000005	close	mid	LD	LD
463	benevolence	kindness	13	False	1	3	3	False		0.6754966887417219	0.6486486486486487					120	717	26	254	True	1	3	0	1	-1	-2	9	0.52524544	0.56236335	0.03711791000000009	close	close	LD	LPC
464	benevolence	sympathy	13	False	1	3	3	False		0.6754966887417219	0.6486486486486487					120	1956	26	414	True	1	4	0	2	-1	-2	11	0.64752752	0.6885968	0.041069279999999986	mid	mid	LD	LPC
465	benevolence	bounty	13	False	1	3	4	False		0.6754966887417219	0.8764044943820225		avg	syn		120	159	26	118	True	1	1	0	1	-1	0	8	0.70971409	0.69076983	-0.018944259999999935	mid	mid	LPC	LPC
466	benevolence	humanity	13	False	1	3	3	False		0.6754966887417219	0.7577639751552795					120	796	26	487	True	1	3	0	2	-1	-1	11	0.51865333	0.61623146	0.09757812999999993	close	close	LD	LPC
467	benevolence	liberality	13	False	1	3	2	False		0.6754966887417219	0.8304093567251463					120	90	26	2	False	1	1	0	0	-1	-1	9	0.56412072	0.66836169	0.10424096999999999	close	mid	LD	LD
468	benevolence	unselfishness	13	False	1	3	2	False		0.6754966887417219	0.9473684210526316		avgstd	syn	syn	120	66	26	6	False	1	1	0	0	-1	-1	11	0.5172743	0.79047946	0.27320516000000006	close	mid	LD	LD
469	blemish	blot	22	False	2	1	2	False		0.9637305699481864	0.9247311827956988	avgstd	avg	both	entry	26	45	18	30	True	0	0	0	0	0	0	5	0.7778669	0.86461738	0.08675047999999996	mid	mid	LD	LPC
470	blemish	disgrace	22	False	2	1	1	False		0.9637305699481864	0.7951807228915663	avgstd		entry	entry	26	315	18	111	True	0	2	0	1	0	-1	8	0.87297528	0.90612304	0.03314775999999997	far	mid	LD	LPC
471	blemish	injury	22	False	2	1	5	False		0.9637305699481864	0.7421383647798743	avgstd		entry	entry	26	477	18	604	True	0	3	0	2	0	-1	7	0.83105085	0.81965492	-0.011395930000000054	mid	mid	LPC	LPC
472	blemish	spot	22	False	2	1	14	False		0.9637305699481864	0.8372093023255813	avgstd	avg	both	entry	26	1707	18	1883	True	0	4	0	4	0	0	7	0.76145803	0.8235989	0.062140870000000015	mid	mid	LD	LPC
473	blemish	blur	22	False	2	1	1	False		0.9637305699481864	0.9189189189189187	avgstd	avg	both	entry	26	34	18	212	True	0	0	0	1	0	1	5	0.90878886	0.92918755	0.02039868999999994	far	far	LPC	LPC
474	blemish	defect	22	True	2	1	4	True		0.9637305699481864	0.8235294117647058	avgstd		entry	entry	26	110	18	101	True	0	1	0	1	0	0	6	0.81034145	0.84275727	0.032415819999999984	mid	mid	LD	LPC
475	blemish	dishonor	22	False	2	1	2	False		0.9637305699481864	0.9247311827956988	avgstd	avg	both	entry	26	98	18	21	True	0	1	0	0	0	-1	8	0.8404032	0.93634662	0.09594342	mid	far	LD	LPC
476	blemish	reproach	22	False	2	1	2	False		0.9637305699481864	0.7730061349693251	avgstd		entry	entry	26	206	18	60	True	0	2	0	0	0	-2	7	0.74546701	0.8494736	0.10400659000000001	mid	mid	LD	LPC
477	blemish	stain	22	False	2	1	5	False		0.9637305699481864	0.8505747126436781	avgstd	avg	both	entry	26	132	18	164	True	0	1	0	1	0	0	6	0.64997825	0.83744037	0.18746212000000007	mid	mid	LD	LD
478	blemish	brand	22	False	2	1	6	False		0.9637305699481864	0.979591836734694	avgstd	avgstd	both	both	26	136	18	544	True	0	1	0	2	0	1	6	0.85849825	1.0283998	0.16990155000000007	mid	far	LD	LD
479	blemish	deformity	22	False	2	1	2	False		0.9637305699481864	0.8950276243093923	avgstd	avg	both	entry	26	45	18	31	True	0	0	0	0	0	0	7	0.83153041	0.80480847	-0.026721940000000055	mid	mid	LPC	LPC
480	blemish	fault	22	False	2	1	7	False		0.9637305699481864	0.8571428571428572	avgstd	avg	both	entry	26	900	18	916	True	0	3	0	3	0	0	7	0.83854	0.91165082	0.07311082000000002	mid	mid	LD	LPC
481	blemish	stigma	22	False	2	1	4	False		0.9637305699481864	0.9637305699481864	avgstd	avgstd	both	both	26	17	18	62	True	0	0	0	0	0	0	7	0.87431672	1.0042496	0.12993288000000003	far	far	LD	LD
482	blemish	crack	22	False	2	1	10	False		0.9637305699481864	0.8636363636363636	avgstd	avg	both	entry	26	173	18	608	True	0	1	0	2	0	1	7	1.01029291	0.96583729	-0.04445562000000003	far	far	LPC	LPC
483	blemish	dent	22	False	2	1	3	False		0.9637305699481864	0.9743589743589745	avgstd	avgstd	both	both	26	35	18	98	True	0	0	0	1	0	1	6	0.96381987	0.93519173	-0.028628140000000024	far	far	LPC	LPC
484	blemish	flaw	22	False	2	1	3	False		0.9637305699481864	0.9010989010989012	avgstd	avg	both	entry	26	51	18	140	True	0	0	0	1	0	1	6	0.77376507	0.85487731	0.08111223999999995	mid	mid	LD	LPC
485	blemish	soil	22	False	2	1	4	False		0.9637305699481864	0.7096774193548387	avgstd		entry	entry	26	963	18	914	True	0	4	0	3	0	-1	6	0.99402706	0.98775139	-0.0062756699999999555	far	far	LPC	LPC
486	blemish	taint	22	False	2	1	1	False		0.9637305699481864	0.8950276243093923	avgstd	avg	both	entry	26	94	18	24	True	0	1	0	0	0	-1	6	0.79352367	0.87276841	0.07924474000000004	mid	mid	LD	LPC
487	blemish	imperfection	22	False	2	1	1	False		0.9637305699481864	0.907103825136612	avgstd	avg	both	entry	26	38	18	13	True	0	0	0	0	0	0	10	0.88600126	0.82589693	-0.06010433000000004	far	mid	LPC	LPC
488	blemish	speck	22	False	2	1	3	False		0.9637305699481864	0.8571428571428572	avgstd	avg	both	entry	26	137	18	84	True	0	1	0	1	0	0	6	0.75607766	0.83078708	0.07470942000000003	mid	mid	LD	LPC
489	blow	box	14	False	13	7	10	False		0.7730061349693251	0.9189189189189187		avg	syn		947	1391	460	3570	True	4	4	2	4	-2	0	2	0.90752143	1.05430457	0.14678314000000003	far	far	LD	LD
490	blow	concussion	14	False	13	7	2	False		0.7730061349693251	0.9473684210526316		avgstd	syn	syn	947	36	460	64	True	4	0	2	0	-2	0	9	0.77050514	0.78807918	0.017574039999999957	mid	mid	LPC	LPC
491	blow	disaster	14	False	13	7	3	False		0.7730061349693251	0.7878787878787878					947	370	460	719	True	4	2	2	3	-2	1	8	0.76166609	0.83614943	0.07448334000000001	mid	mid	LD	LPC
492	blow	misfortune	14	False	13	7	2	False		0.7730061349693251	0.7261146496815287					947	342	460	81	True	4	2	2	0	-2	-2	9	0.82090447	0.80364037	-0.017264100000000004	mid	mid	LPC	LPC
493	blow	stripe	14	False	13	7	5	False		0.7730061349693251	0.9010989010989012		avg	syn		947	20	460	95	True	4	0	2	1	-2	1	6	0.99441307	0.94633493	-0.04807813999999999	far	far	LPC	LPC
494	blow	buffet	14	False	13	7	3	False		0.7730061349693251	0.98989898989899		avgstd	syn	syn	947	31	460	152	True	4	0	2	1	-2	1	5	0.80154902	0.9717029	0.1701538800000001	mid	far	LD	LD
495	blow	cuff	14	False	13	7	2	False		0.7730061349693251	0.9304812834224598		avg	syn		947	30	460	118	True	4	0	2	1	-2	1	4	0.88451636	0.89653103	0.012014670000000005	far	mid	LPC	LPC
496	blow	knock	14	False	13	7	5	False		0.7730061349693251	0.7878787878787878					947	152	460	242	True	4	1	2	1	-2	0	4	0.67983188	0.65311151	-0.02672037000000005	mid	close	LPC	LPC
497	blow	rap	14	False	13	7	6	False		0.7730061349693251	0.907103825136612		avg	syn		947	67	460	311	True	4	1	2	2	-2	1	4	0.80506274	0.8638624	0.05879966000000003	mid	mid	LD	LPC
498	blow	stroke	14	False	13	7	12	False		0.7730061349693251	0.88268156424581		avg	syn		947	352	460	462	True	4	2	2	2	-2	0	5	0.56846079	0.74084409	0.1723832999999999	close	mid	LD	LD
499	blow	calamity	14	False	13	7	1	False		0.7730061349693251	0.7577639751552795					947	197	460	66	True	4	2	2	0	-2	-2	7	0.75294257	0.81566658	0.06272401000000005	mid	mid	LD	LPC
