pairIdx	entry	syn	pressure_entry	WN_distance	syns_WordNet	diff_WordNet	WN_hypernymy	WN_antonymy	WN_holonymy	WNpressure_entry	WNsenses_entry	WNsenses_syn	WNpressure_POS_entry	WNsenses_POS_entry	WNsenses_POS_syn	DD_N_entry	DD_N_syn	DDG_N_entry	DDG_N_syn	DDG_N_avg_entry	DDG_N_avg_syn	DDG_N_avg_one	DDG_N_avg_both	DDG_N_avgstd_entry	DDG_N_avgstd_syn	DDG_N_avgstd_one	DDG_N_avgstd_both	DD_OP_entry	DD_OP_syn	DDG_OP_entry	DDG_OP_syn	DDG_OP_avg_entry	DDG_OP_avg_syn	DDG_OP_avg_one	DDG_OP_avg_both	DDG_OP_avgstd_entry	DDG_OP_avgstd_syn	DDG_OP_avgstd_one	DDG_OP_avgstd_both	FO_entry	FO_syn	FE_entry	FE_syn	EnoughFreq	FGO_entry	FGO_syn	FGE_entry	FGE_syn	FGEv_entry	FGEv_syn	Lev	SDO	SDE	Div	SNDO_5	SNDO_10	SNDO_15	SNDO_20	SNDO_40	SNDO_100	SNDE_5	SNDE_10	SNDE_15	SNDE_20	SNDE_40	SNDE_100	NDiv_5	NDiv_10	NDiv_15	NDiv_20	NDiv_40	NDiv_100	SDGO	SDGE	DivG_avg	DivG_avgstd	DivG_closeavg	DivG_closeavgstd	control_1	control_2	control_DD_1	control_DD_2	control_SDO	control_SDE	XKcontrols	NDivG_avg_5	NDivG_avg_10	NDivG_avg_15	NDivG_avg_20	NDivG_avg_40	NDivG_avg_100	NDivG_avgstd_5	NDivG_avgstd_10	NDivG_avgstd_15	NDivG_avgstd_20	NDivG_avgstd_40	NDivG_avgstd_100	absFGEv_entry	absFGEv_syn	normLev	FGDO	FGDE	FGEvD	DeltaDD_N	DeltaDD_OP
879	govern	restrain	11	inf	False	True	False	False	False	5	4	4	5	4	4	0.7421383647798743	0.7654320987654322			False	False	False	False	False	False	False	False	0.380745578416975	0.3868677619860929			False	False	False	False	False	False	False	False	292	169	140	94	True	2	2	1	1	-1	-1	6	0.7931525	0.81673053	0.023578029999999917	1.0	1.0	0.9655172413793104	0.9743589743589743	0.9743589743589743	0.9690721649484536	1.0	1.0	1.0	0.9743589743589743	0.9743589743589743	0.9528795811518325	0.0	0.0	0.03448275862068961	0.0	0.0	-0.01619258379662114	mid	mid	diff	syns	diff	syns	puzzled	interested	0.6486486486486487	0.8439306358381503	0.79090462	0.84520674	syns	syns	syns	diff	syns	syns	syns	syns	syns	diff	syns	syns	syns	1	1	0.8571428571428571	0	0	0	0.023293733985557896	0.006122183569117923
880	govern	sway	11	inf	False	True	False	False	False	5	4	6	5	4	4	0.7421383647798743	0.9247311827956988		avg	False	True	True	False	False	False	False	False	0.380745578416975	0.4762210433785442			False	False	False	False	False	False	False	False	292	78	140	94	True	2	1	1	1	-1	0	6	0.79127289	0.83222993	0.04095704	1.0	1.0	0.9285714285714286	0.9473684210526316	0.9743589743589743	0.9583333333333334	1.0	1.0	1.0	1.0	1.0	0.9949748743718593	0.0	0.0	0.0714285714285714	0.05263157894736836	0.02564102564102566	0.036641541038525904	mid	mid	diff	syns	diff	syns	herd	slain	0.7730061349693251	0.7421383647798743	0.79031053	0.77876686	diff	syns	syns	diff	diff	diff	diff	syns	syns	diff	diff	diff	diff	1	0	1.2	1	0	-1	0.1825928180158245	0.09547546496156922
881	happen	chance	3	0.0	True	False	False	False	False	16	5	9	16	5	3	0.6842105263157895	0.7654320987654322			False	False	False	False	False	False	False	False	0.3281608202898979	0.3445060605729854			False	False	False	False	False	False	False	False	989	26	3062	9	True	4	0	4	0	0	0	4	0.69676742	0.71275627	0.015988849999999943	1.0	1.0	1.0	1.0	0.9873417721518988	0.907103825136612	1.0	1.0	1.0	0.9743589743589743	0.8888888888888888	0.8304093567251463	0.0	0.0	0.0	-0.02564102564102566	-0.09845288326300994	-0.07669446841146577	mid	mid	diff	syns	syns	syns	dawn	evening	0.7012987012987013	0.7096774193548387	0.66907371	0.62619256	diff	syns	syns	syns	syns	syns	syns	syns	syns	syns	syns	syns	syns	0	0	0.6666666666666666	4	4	0	0.08122157244964268	0.01634524028308748
882	happen	befall	3	0.0	True	False	False	False	False	16	5	2	16	5	2	0.6842105263157895	0.8304093567251463			False	False	False	False	False	False	False	False	0.3281608202898979	0.5766932274223594			False	False	False	False	False	False	False	False	989	68	3062	33	True	4	1	4	0	0	-1	6	0.53316334	0.67021425	0.13705091000000003	1.0	0.8235294117647058	0.8461538461538461	0.8235294117647058	0.7692307692307692	0.7730061349693251	1.0	1.0	0.9285714285714286	0.9189189189189189	0.9333333333333333	0.8700564971751412	0.0	0.17647058823529416	0.08241758241758246	0.09538950715421302	0.16410256410256419	0.09705036220581609	close	close	diff	diff	diff	diff	occurred	happened	0.7577639751552795	0.6754966887417219	0.41448182	0.54907028	diff	syns	diff	diff	diff	diff	diff	syns	diff	diff	diff	diff	diff	0	1	1.0	3	4	1	0.14619883040935677	0.2485324071324615
883	happen	occur	3	0.0	True	False	False	False	False	16	5	3	16	5	3	0.6842105263157895	0.7012987012987013			False	False	False	False	False	False	False	False	0.3281608202898979	0.2705321092248106			False	False	False	False	False	False	False	False	989	552	3062	971	True	4	3	4	4	0	1	6	0.50300083	0.64141825	0.13841742	0.8888888888888888	0.8888888888888888	0.8888888888888888	0.8571428571428572	0.9189189189189189	0.9130434782608696	1.0	1.0	1.0	1.0	0.9743589743589743	0.9583333333333334	0.11111111111111116	0.11111111111111116	0.11111111111111116	0.1428571428571428	0.05544005544005548	0.04528985507246375	close	close	diff	diff	diff	diff	looked	look	0.6394557823129252	0.6842105263157895	0.42487273	0.46964634	diff	diff	diff	diff	diff	diff	diff	diff	diff	diff	diff	diff	diff	0	1	1.0909090909090908	1	0	-1	0.01708817498291182	0.057628711065087324
884	harvest	crop	7	inf	False	True	False	False	False	6	6	12	2	2	6	0.7577639751552795	0.7096774193548387			False	False	False	False	False	False	False	False	0.3997453279296823	0.392508112430009			False	False	False	False	False	False	False	False	24	21	96	29	True	0	0	1	0	1	0	6	0.53577376	0.57420768	0.03843392000000001	1.0	0.75	0.8	0.7096774193548387	0.7878787878787878	0.7654320987654322	0.75	0.8888888888888888	0.8	0.8235294117647058	0.7692307692307692	0.75	-0.25	0.13888888888888884	0.0	0.1138519924098671	-0.018648018648018683	-0.015432098765432167	close	close	diff	syns	diff	syns	quoting	quoted	0.7012987012987013	0.6394557823129252	0.46626022	0.5115515	diff	syns	diff	syns	diff	syns	syns	syns	diff	syns	diff	syns	syns	1	0	1.0909090909090908	0	1	1	0.048086555800440745	0.007237215499673322
885	harvest	result	7	inf	False	True	False	False	False	6	6	7	2	2	3	0.7577639751552795	0.7654320987654322			False	False	False	False	False	False	False	False	0.3997453279296823	0.4194072240940424			False	False	False	False	False	False	False	False	24	307	96	579	True	0	3	1	3	1	0	5	0.90227394	0.99485219	0.09257824999999997	1.0	1.0	1.0	1.0	1.0	0.98989898989899	1.0	1.0	1.0	1.0	1.0	0.9949748743718593	0.0	0.0	0.0	0.0	0.0	0.00507588447286933	mid	far	diff	diff	diff	syns	conferred	belonged	0.717948717948718	0.7730061349693251	0.89857238	0.93400256	diff	syns	syns	syns	syns	syns	diff	syns	syns	syns	syns	syns	syns	1	0	0.7692307692307693	-3	-2	1	0.007668123610152677	0.019661896164360093
886	harvest	harvesting	7	0.0	True	False	False	False	False	6	6	3	2	2	2	0.7577639751552795	0.8235294117647058			False	False	False	False	False	False	False	False	0.3997453279296823	0.543261954653088			False	False	False	False	False	False	False	False	24	13	96	78	True	0	0	1	1	1	1	3	0.77704276	0.70042028	-0.07662248000000005	1.0	0.8235294117647058	0.8461538461538461	0.8571428571428572	0.8059701492537313	0.8636363636363636	0.8888888888888888	0.8235294117647058	0.8888888888888888	0.8888888888888888	0.8732394366197183	0.8505747126436781	-0.11111111111111116	0.0	0.042735042735042694	0.03174603174603163	0.06726928736598692	-0.013061650992685525	mid	mid	syns	syns	syns	syns	throw	try	0.7878787878787878	0.6666666666666667	0.73424849	0.64917095	diff	syns	syns	diff	diff	diff	syns	syns	syns	diff	diff	diff	syns	1	1	0.35294117647058826	0	0	0	0.06576543660942635	0.1435166267234057
887	harvest	proceeds	7	inf	False	True	False	False	False	6	6	6	2	2	5	0.7577639751552795	0.7261146496815287			False	False	False	False	False	False	False	False	0.3997453279296823	0.3729955414442261			False	False	False	False	False	False	False	False	24	145	96	79	True	0	2	1	1	1	-1	7	0.91965029	1.00449536	0.08484506999999997	1.0	1.0	1.0	1.0	1.0	0.9795918367346939	1.0	1.0	1.0	1.0	1.0	0.9949748743718593	0.0	0.0	0.0	0.0	0.0	0.01538303763716542	far	far	diff	diff	diff	syns	dropped	voice	0.7341772151898734	0.6754966887417219	0.77246967	0.82626962	diff	syns	syns	syns	syns	syns	diff	syns	syns	syns	syns	syns	syns	1	1	0.9333333333333333	-2	0	2	0.03164932547375077	0.02674978648545623
888	harvest	return	7	inf	False	True	False	False	False	6	6	29	2	2	16	0.7577639751552795	0.7096774193548387			False	False	False	False	False	False	False	False	0.3997453279296823	0.3962756595740478			False	False	False	False	False	False	False	False	24	1953	96	2117	True	0	4	1	4	1	0	7	0.8934274	0.85650508	-0.03692231999999995	1.0	1.0	1.0	1.0	1.0	0.9795918367346939	1.0	1.0	1.0	1.0	1.0	0.9847715736040609	0.0	0.0	0.0	0.0	0.0	0.005179736869367013	mid	mid	syns	syns	syns	syns	investigated	explain	0.7421383647798743	0.5815602836879432	0.802344	0.79647923	diff	syns	syns	syns	syns	syns	diff	syns	syns	syns	syns	syns	syns	1	0	1.0769230769230769	-4	-3	1	0.048086555800440745	0.003469668355634503
889	harvest	produce	7	inf	False	True	False	False	False	6	6	8	2	2	7	0.7577639751552795	0.7012987012987013			False	False	False	False	False	False	False	False	0.3997453279296823	0.3253566267296691			False	False	False	False	False	False	False	False	24	921	96	1724	True	0	4	1	4	1	0	7	0.76198718	0.78940047	0.027413290000000035	1.0	1.0	1.0	0.9743589743589743	0.9743589743589743	0.9795918367346939	1.0	1.0	1.0	1.0	0.9873417721518988	0.9690721649484536	0.0	0.0	0.0	0.02564102564102566	0.012982797792924439	-0.010519671786240248	mid	mid	diff	syns	diff	syns	obliged	failing	0.6486486486486487	0.8095238095238095	0.75337726	0.67804866	diff	syns	syns	syns	diff	diff	syns	syns	syns	syns	diff	syns	syns	1	0	1.0	-4	-3	1	0.05646527385657818	0.07438870120001323
890	harvest	increase	7	inf	False	True	False	False	False	6	6	7	2	2	2	0.7577639751552795	0.6666666666666667			False	False	False	False	False	False	False	False	0.3997453279296823	0.2881077093210473			False	False	False	False	False	False	False	False	24	600	96	1227	True	0	3	1	4	1	1	6	0.89869071	0.81976664	-0.07892407000000001	1.0	1.0	1.0	1.0	1.0	0.98989898989899	1.0	1.0	1.0	1.0	1.0	0.9949748743718593	0.0	0.0	0.0	0.0	0.0	0.00507588447286933	mid	mid	syns	syns	syns	syns	comprehend	teaches	0.6486486486486487	0.7577639751552795	0.78706001	0.81109657	diff	syns	syns	syns	syns	syns	diff	syns	syns	syns	syns	syns	syns	1	1	0.8	-3	-3	0	0.09109730848861275	0.11163761860863503
891	hazard	chance	3	0.0	True	False	False	False	False	21	6	9	14	3	3	0.9473684210526316	0.7654320987654322	avg		True	False	True	False	False	False	False	False	0.6932242140729374	0.3445060605729854	avg		True	False	True	False	False	False	False	False	30	26	6	9	True	0	0	0	0	0	0	5	0.70998578	0.84151255	0.13152677000000002	1.0	0.8888888888888888	0.9285714285714286	0.9473684210526316	0.9333333333333333	0.9010989010989011	1.0	1.0	1.0	1.0	1.0	0.9795918367346939	0.0	0.11111111111111116	0.0714285714285714	0.05263157894736836	0.06666666666666665	0.07849293563579274	mid	mid	diff	diff	diff	diff	claps	burst	0.9528795811518324	0.6577181208053691	0.70087778	0.80506456	diff	syns	diff	diff	diff	diff	diff	syns	diff	diff	diff	diff	diff	0	0	0.8333333333333334	0	0	0	0.18193632228719947	0.34871815349995205
892	hazard	risk	3	0.0	True	False	False	False	False	21	6	6	14	3	2	0.9473684210526316	0.8372093023255813	avg		True	False	True	False	False	False	False	False	0.6932242140729374	0.4564564736892409	avg		True	False	True	False	False	False	False	False	30	184	6	440	True	0	2	0	3	0	1	6	0.49255655	0.63492904	0.14237248999999996	0.75	0.5714285714285714	0.6956521739130435	0.6666666666666667	0.6666666666666667	0.7341772151898734	0.8888888888888888	0.9473684210526316	0.8	0.7878787878787878	0.8888888888888888	0.7951807228915663	0.13888888888888884	0.37593984962406024	0.10434782608695659	0.1212121212121211	0.2222222222222221	0.06100350770169283	close	close	diff	diff	diff	diff	adapt	adapted	0.7096774193548387	0.8165680473372781	0.46656942	0.50925027	diff	diff	diff	diff	diff	diff	diff	diff	diff	diff	diff	diff	diff	0	1	1.2	-2	-3	-1	0.11015911872705031	0.23676774038369652
893	hazard	venture	3	0.0	True	False	False	False	False	21	6	6	14	3	3	0.9473684210526316	0.8764044943820225	avg	avg	True	True	True	True	False	False	False	False	0.6932242140729374	0.5777017422948456	avg		True	False	True	False	False	False	False	False	30	413	6	190	True	0	3	0	2	0	-1	6	0.74326773	0.94158242	0.19831469000000002	1.0	1.0	1.0	1.0	0.9743589743589743	0.9304812834224598	1.0	1.0	1.0	1.0	1.0	0.98989898989899	0.0	0.0	0.0	0.0	0.02564102564102566	0.05941770647653011	mid	mid	diff	diff	diff	diff	populated	devastated	0.8505747126436781	0.9130434782608696	0.72395083	0.88754229	diff	syns	syns	syns	syns	diff	diff	syns	syns	syns	syns	diff	diff	0	1	0.9230769230769231	-3	-2	1	0.07096392667060913	0.11552247177809183
894	help	abet	9	inf	False	True	False	False	False	17	12	1	7	8	1	0.6666666666666667	0.8950276243093923		avg	False	True	True	False	False	False	False	False	0.4169779998530492	0.6731513756205165		avg	False	True	True	False	False	False	False	False	4056	4	8599	4	True	4	0	4	0	0	0	4	0.82548234	0.87128201	0.04579967000000007	0.8888888888888888	0.9473684210526316	0.8888888888888888	0.9189189189189189	0.961038961038961	0.9743589743589743	1.0	1.0	0.9655172413793104	0.9743589743589743	0.9743589743589743	0.9847715736040609	0.11111111111111116	0.05263157894736836	0.07662835249042155	0.05544005544005548	0.013320013320013313	0.010412599245086529	mid	mid	diff	syns	diff	syns	heard	scared	0.6301369863013699	0.9189189189189187	0.77106183	0.79402702	diff	diff	diff	diff	diff	diff	diff	diff	diff	diff	diff	syns	syns	0	0	1.0	4	4	0	0.22836095764272557	0.25617337576746735
895	help	befriend	9	inf	False	True	False	False	False	17	12	1	7	8	1	0.6666666666666667	1.0		avg	False	True	True	False	False	False	False	False	0.4169779998530492	0.8182443676332312		avg	False	True	True	False	False	False	False	False	4056	25	8599	18	True	4	0	4	0	0	0	7	0.75863612	0.80092627	0.042290150000000026	1.0	1.0	1.0	0.9743589743589743	0.9333333333333333	0.9473684210526316	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.02564102564102566	0.06666666666666665	0.05263157894736836	mid	mid	diff	syns	diff	syns	deny	speak	0.6666666666666667	0.6577181208053691	0.71055956	0.73268591	diff	syns	syns	syns	diff	diff	diff	syns	syns	syns	diff	diff	diff	0	0	1.1666666666666667	4	4	0	0.33333333333333326	0.401266367780182
896	help	foster	9	2.0	False	True	False	False	False	17	12	5	7	8	3	0.6666666666666667	0.8304093567251463			False	False	False	False	False	False	False	False	0.4169779998530492	0.5305805267675996			False	False	False	False	False	False	False	False	4056	69	8599	119	True	4	1	4	1	0	0	6	0.93632378	0.85453622	-0.08178756000000009	1.0	1.0	1.0	1.0	1.0	0.9583333333333334	1.0	1.0	0.8888888888888888	0.9189189189189189	0.9473684210526316	0.9473684210526316	0.0	0.0	-0.11111111111111116	-0.08108108108108114	-0.05263157894736836	-0.010964912280701733	far	mid	syns	syns	syns	syns	retains	asks	0.8095238095238095	0.6206896551724138	0.91012222	0.95158876	syns	syns	syns	syns	syns	syns	syns	syns	syns	syns	syns	syns	syns	0	0	1.2	3	3	0	0.16374269005847952	0.11360252691455042
897	help	aid	9	0.0	True	False	False	False	False	17	12	6	7	8	2	0.6666666666666667	0.8095238095238095			False	False	False	False	False	False	False	False	0.4169779998530492	0.3899319398348978			False	False	False	False	False	False	False	False	4056	369	8599	142	True	4	3	4	1	0	-2	4	0.46371107	0.64269943	0.17898835999999996	1.0	0.8235294117647058	0.8888888888888888	0.8888888888888888	0.9333333333333333	0.8636363636363636	0.8888888888888888	0.9473684210526316	0.9285714285714286	0.9473684210526316	0.9473684210526316	0.9247311827956989	-0.11111111111111116	0.1238390092879258	0.039682539682539764	0.0584795321637428	0.01403508771929829	0.061094819159335234	close	close	diff	diff	diff	diff	existed	exists	0.6842105263157895	0.7012987012987013	0.42641611	0.45198461	diff	syns	diff	diff	diff	diff	diff	syns	diff	diff	diff	syns	diff	0	2	1.1428571428571428	1	3	2	0.1428571428571428	0.027046060018151352
898	help	cooperate	9	inf	False	True	False	False	False	17	12	1	7	8	1	0.6666666666666667	0.88268156424581		avg	False	True	True	False	False	False	False	False	0.4169779998530492	0.5270206915834557			False	False	False	False	False	False	False	False	4056	27	8599	198	True	4	0	4	2	0	2	8	0.90696086	0.69649955	-0.21046131	1.0	0.9473684210526316	0.9655172413793104	0.9743589743589743	0.9873417721518988	0.9795918367346939	0.8888888888888888	0.9473684210526316	0.8888888888888888	0.8888888888888888	0.9189189189189189	0.9247311827956989	-0.11111111111111116	0.0	-0.07662835249042155	-0.0854700854700855	-0.06842285323297992	-0.054860653938994974	mid	mid	syns	syns	syns	syns	pause	sob	0.6666666666666667	0.7730061349693251	0.76395244	0.74945019	syns	syns	syns	syns	syns	syns	syns	syns	syns	syns	syns	syns	syns	0	2	1.2307692307692308	4	2	-2	0.21601489757914327	0.11004269173040648
899	help	second	9	2.0	False	True	False	False	False	17	12	15	7	8	2	0.6666666666666667	0.8700564971751412			False	False	False	False	False	False	False	False	0.4169779998530492	0.3817915381265069			False	False	False	False	False	False	False	False	4056	6	8599	5	True	4	0	4	0	0	0	5	1.01701661	1.08704321	0.07002660000000005	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	far	far	diff	diff	diff	syns	declaimed	dreaming	0.0	0.8235294117647058	1.0	1.0	diff	syns	syns	syns	syns	syns	syns	syns	syns	syns	syns	syns	syns	0	0	1.0	4	4	0	0.20338983050847448	0.03518646172654227
900	help	support	9	1.0	False	True	True	False	False	17	12	22	7	8	11	0.6666666666666667	0.7341772151898734			False	False	False	False	False	False	False	False	0.4169779998530492	0.2872184391208608			False	False	False	False	False	False	False	False	4056	754	8599	1722	True	4	4	4	4	0	0	6	0.74749727	0.69381532	-0.05368194999999998	1.0	1.0	1.0	0.9743589743589743	0.9743589743589743	0.9417989417989419	1.0	1.0	0.9655172413793104	0.9743589743589743	0.9473684210526316	0.9247311827956989	0.0	0.0	-0.03448275862068961	0.0	-0.0269905533063427	-0.017067759003242977	mid	mid	syns	syns	syns	syns	failed	attempt	0.6301369863013699	0.7261146496815287	0.58495135	0.57199985	diff	syns	syns	syns	syns	syns	syns	syns	syns	syns	syns	syns	syns	0	0	1.0909090909090908	0	0	0	0.0675105485232067	0.12975956073218836
901	help	assist	9	0.0	True	False	False	False	False	17	12	5	7	8	3	0.6666666666666667	0.7577639751552795			False	False	False	False	False	False	False	False	0.4169779998530492	0.3442556251424543			False	False	False	False	False	False	False	False	4056	465	8599	303	True	4	3	4	2	0	-1	6	0.62670597	0.54849304	-0.07821292999999996	0.75	0.8888888888888888	0.9285714285714286	0.9473684210526316	0.9473684210526316	0.9247311827956989	0.8888888888888888	0.9473684210526316	0.8888888888888888	0.9189189189189189	0.9333333333333333	0.907103825136612	0.13888888888888884	0.0584795321637428	-0.039682539682539764	-0.02844950213371278	-0.01403508771929829	-0.01762735765908685	close	close	syns	syns	syns	syns	promoting	promote	0.6928104575163399	0.6928104575163399	0.44500055	0.4394525	diff	diff	diff	syns	syns	syns	syns	diff	diff	syns	syns	syns	syns	0	1	1.2	1	2	1	0.09109730848861275	0.0727223747105949
902	help	encourage	9	1.0	False	True	True	False	False	17	12	3	7	8	3	0.6666666666666667	0.75			False	False	False	False	False	False	False	False	0.4169779998530492	0.3853216022911957			False	False	False	False	False	False	False	False	4056	300	8599	731	True	4	3	4	3	0	0	9	0.72819433	0.60425407	-0.12394026000000002	1.0	0.9473684210526316	0.9655172413793104	0.9743589743589743	0.9743589743589743	0.9304812834224598	1.0	1.0	0.9655172413793104	0.9473684210526316	0.904109589041096	0.8304093567251463	0.0	0.05263157894736836	0.0	-0.0269905533063427	-0.07024938531787839	-0.10007192669731357	mid	close	syns	syns	syns	syns	replied	shook	0.6666666666666667	0.7261146496815287	0.68310835	0.59342319	diff	syns	diff	syns	syns	syns	syns	syns	diff	syns	syns	syns	syns	0	0	1.3846153846153846	1	1	0	0.08333333333333326	0.031656397561853455
903	hide	bury	10	1.0	False	True	True	False	False	12	6	6	9	4	6	0.8888888888888888	0.8700564971751412	avg		True	False	True	False	False	False	False	False	0.4355340566875602	0.4734683789281465			False	False	False	False	False	False	False	False	677	205	1014	241	True	4	2	4	2	0	0	4	0.77571453	0.69914204	-0.07657248999999999	1.0	1.0	1.0	0.9743589743589743	0.904109589041096	0.9247311827956989	1.0	1.0	1.0	0.9743589743589743	0.961038961038961	0.9304812834224598	0.0	0.0	0.0	0.0	0.056929371997865075	0.005750100626760957	mid	mid	syns	syns	syns	syns	protects	retains	0.9247311827956988	0.8095238095238095	0.77422783	0.82729992	syns	syns	syns	syns	syns	diff	diff	syns	syns	syns	syns	diff	syns	0	0	1.0	2	2	0	0.01883239171374762	0.03793432224058635
904	hide	cover	10	0.0	True	False	False	False	False	12	6	36	9	4	26	0.8888888888888888	0.8372093023255813	avg		True	False	True	False	False	False	False	False	0.4355340566875602	0.4189135151053293			False	False	False	False	False	False	False	False	677	558	1014	1705	True	4	3	4	4	0	1	4	0.64678026	0.78685953	0.14007926999999998	1.0	0.8888888888888888	0.8888888888888888	0.8888888888888888	0.8732394366197183	0.8888888888888888	1.0	1.0	1.0	1.0	0.9873417721518988	0.9583333333333334	0.0	0.11111111111111116	0.11111111111111116	0.11111111111111116	0.11410233553218052	0.06944444444444453	close	mid	diff	diff	diff	diff	involves	arises	0.8235294117647058	0.7261146496815287	0.63193643	0.66606626	diff	syns	diff	diff	diff	diff	diff	syns	diff	diff	diff	diff	diff	0	1	0.8888888888888888	1	0	-1	0.05167958656330751	0.016620541582230863
905	hide	overwhelm	10	inf	False	True	False	False	False	12	6	4	9	4	4	0.8888888888888888	0.9361702127659576	avg	avg	True	True	True	True	False	False	False	False	0.4355340566875602	0.7114421977060901		avg	False	True	True	False	False	False	False	False	677	47	1014	74	True	4	1	4	1	0	0	8	0.92944743	0.79912365	-0.13032378	1.0	1.0	0.9655172413793104	0.9743589743589743	0.9873417721518988	0.9795918367346939	1.0	1.0	1.0	1.0	0.9873417721518988	0.9743589743589743	0.0	0.0	0.03448275862068961	0.02564102564102566	0.0	-0.005232862375719516	far	mid	syns	syns	syns	syns	devouring	suffering	0.9304812834224598	0.7096774193548387	0.86014303	0.84990194	syns	syns	syns	diff	diff	syns	syns	syns	syns	diff	diff	syns	syns	0	0	1.2307692307692308	3	3	0	0.04728132387706874	0.2759081410185299
906	hide	suppress	10	3.0	False	True	False	False	False	12	6	5	9	4	5	0.8888888888888888	0.7804878048780488	avg		True	False	True	False	False	False	False	False	0.4355340566875602	0.4821412820042364			False	False	False	False	False	False	False	False	677	127	1014	156	True	4	2	4	1	0	-1	7	0.85020277	0.82409308	-0.026109689999999963	1.0	0.9473684210526316	0.9655172413793104	0.9743589743589743	0.9873417721518988	0.9795918367346939	1.0	0.9473684210526316	0.9655172413793104	0.9743589743589743	0.9873417721518988	0.9949748743718593	0.0	0.0	0.0	0.0	0.0	0.01538303763716542	mid	mid	diff	syns	syns	syns	yelling	sweat	0.9010989010989012	0.7421383647798743	0.79247117	0.81235166	diff	syns	syns	syns	syns	syns	diff	syns	syns	syns	syns	syns	syns	0	1	1.1666666666666667	2	3	1	0.10840108401084003	0.046607225316676215
907	hide	disguise	10	1.0	False	True	True	False	False	12	6	4	9	4	1	0.8888888888888888	0.8439306358381503	avg		True	False	True	False	False	False	False	False	0.4355340566875602	0.5620569443353911			False	False	False	False	False	False	False	False	677	59	1014	90	True	4	1	4	1	0	0	6	0.68538877	0.60479355	-0.08059521999999997	0.75	0.75	0.8	0.8571428571428572	0.9189189189189189	0.9361702127659575	0.8888888888888888	0.8888888888888888	0.8888888888888888	0.9189189189189189	0.9189189189189189	0.9304812834224598	0.13888888888888884	0.13888888888888884	0.0888888888888888	0.06177606177606165	0.0	-0.0056889293434976285	mid	close	syns	syns	syns	syns	tore	ripping	0.7577639751552795	0.9528795811518324	0.64817837	0.67301154	syns	diff	diff	diff	diff	syns	syns	diff	diff	diff	diff	syns	syns	0	0	1.0	3	3	0	0.04495825305073853	0.12652288764783093
908	hide	screen	10	inf	False	True	False	False	False	12	6	15	9	4	7	0.8888888888888888	0.9189189189189187	avg	avg	True	True	True	True	False	False	False	False	0.4355340566875602	0.6147663135086932			False	False	False	False	False	False	False	False	677	26	1014	88	True	4	0	4	1	0	1	5	0.77747746	0.8215766	0.04409914000000004	0.8888888888888888	0.9473684210526316	0.9655172413793104	0.9189189189189189	0.9333333333333333	0.9361702127659575	1.0	1.0	1.0	1.0	1.0	0.98989898989899	0.11111111111111116	0.05263157894736836	0.03448275862068961	0.08108108108108114	0.06666666666666665	0.05372877713303248	mid	mid	diff	syns	diff	syns	shrug	frown	0.7878787878787878	0.907103825136612	0.67206867	0.67872051	diff	diff	diff	diff	diff	diff	diff	diff	diff	diff	diff	diff	diff	0	1	1.0	4	3	-1	0.03003003003002991	0.17923225682113297
909	hide	conceal	10	0.0	True	False	False	False	False	12	6	2	9	4	2	0.8888888888888888	0.7730061349693251	avg		True	False	True	False	False	False	False	False	0.4355340566875602	0.352849585865566			False	False	False	False	False	False	False	False	677	394	1014	183	True	4	3	4	2	0	-1	6	0.42597946	0.44885163	0.022872170000000025	0.8888888888888888	0.75	0.6956521739130435	0.7096774193548387	0.8571428571428572	0.88268156424581	0.8888888888888888	0.8888888888888888	0.8461538461538461	0.8888888888888888	0.904109589041096	0.8700564971751412	0.0	0.13888888888888884	0.1505016722408027	0.1792114695340501	0.046966731898238745	-0.012625067070668794	close	close	diff	syns	diff	syns	clasping	clasped	0.8764044943820225	0.6486486486486487	0.34443856	0.5555699	syns	syns	diff	diff	diff	diff	syns	syns	diff	diff	diff	diff	syns	0	1	1.0909090909090908	1	2	1	0.11588275391956371	0.0826844708219942
910	hide	dissemble	10	2.0	False	True	True	False	False	12	6	3	9	4	3	0.8888888888888888	0.9949748743718592	avg	avg	True	True	True	True	False	False	False	False	0.4355340566875602	0.8716820124021829		avgstd	False	True	True	False	False	True	True	False	677	20	1014	10	True	4	0	4	0	0	0	7	0.86550732	0.91542965	0.049922330000000015	1.0	0.9473684210526316	0.9655172413793104	0.9743589743589743	0.9873417721518988	0.9743589743589743	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.05263157894736836	0.03448275862068961	0.02564102564102566	0.012658227848101222	0.02564102564102566	mid	mid	diff	syns	diff	syns	pacing	tugged	0.9189189189189187	0.9304812834224598	0.8194843	0.80408972	diff	syns	diff	diff	diff	diff	diff	syns	diff	diff	diff	syns	syns	0	0	1.0769230769230769	4	4	0	0.10608598548297032	0.4361479557146227
